./lra/QF_LRA-keymaera-bouncing-ball-inv-node1935.smt2-128.smt2,0.03,unsat
./nra/QF_NRA-hycomp-ball_count_2d_plain.05.redlog_global_0.smt2-128.smt2,0.02,unsat
./lra/QF_LRA-spider_benchmarks-pd_not_fs_seen.base.smt2-128.smt2,0.02,unsat
./nra/QF_NRA-20170501-Heizmann-UltimateInvariantSynthesis-standard_copy5_ground.i_3_2_2.bpl_3.smt2-128.smt2,0.02,unsat
./lra/QF_LRA-spider_benchmarks-fs_init_no_op_accs.base.smt2-128.smt2,0.02,unsat
./nra/QF_NRA-hycomp-ball_count_2d_slope.02.seq_lazy_linear_enc_global_0.smt2-128.smt2,0.02,unsat
./nra/QF_NRA-hycomp-ball_count_1d_plain.10.seq_lazy_lemmas_global_1.smt2-128.smt2,0.03,unsat
./lra/QF_LRA-spider_benchmarks-mode_cntrl.base.smt2-128.smt2,0.03,unsat
./nra/QF_NRA-hycomp-ball_count_2d_slope.05.seq_lazy_lemmas_global_1.smt2-128.smt2,0.03,unsat
./lra/QF_LRA-sal-carpark-Carpark2-ausgabe-1.smt2-128.smt2,0.02,unsat
./lra/QF_LRA-meti-tarski-atan-problem-2-weak2-atan-problem-2-weak2-chunk-0038.smt2-128.smt2,0.10,sat
./lra/QF_LRA-meti-tarski-atan-problem-2-weak2-atan-problem-2-weak2-chunk-0107.smt2-128.smt2,0.12,sat
./lra/QF_LRA-2019-ezsmt-robotics-1_3.smt2-128.smt2,0.03,unsat
./nra/QF_NRA-hycomp-ball_count_1d_plain.03.seq_lazy_global_0.smt2-128.smt2,0.03,unsat
./lra/QF_LRA-meti-tarski-log-fun-ineq-log-fun-ineq-g-chunk-0038.smt2-128.smt2,0.08,unsat
./nra/QF_NRA-hycomp-ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_3.smt2-128.smt2,0.03,unsat
./lra/QF_LRA-meti-tarski-sin-problem-7-weak2-sin-problem-7-weak2-chunk-0016.smt2-128.smt2,0.10,sat
